Date,Ensemble,Equity,Bonds,60/40
2018-04-17,-0.6434332960574071,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-04-18,-0.6434332960574071,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-04-19,-0.6434332960574071,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-04-20,-0.6434332960574071,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-04-23,-0.6434332960574071,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-04-24,-0.6434332960574071,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-04-25,-0.6434332960574071,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-04-26,-0.6434332960574071,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-04-27,-0.6434332960574071,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-04-30,-0.6434332960574071,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-05-01,-0.6434332960574071,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-05-02,-0.6434332960574071,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-05-03,-0.6434332960574071,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-05-04,-0.6434332960574071,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-05-07,-0.6434332960574071,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-05-08,-0.6434332960574071,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-05-09,-0.6434332960574071,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-05-10,-0.6434332960574071,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-05-11,-0.6434332960574071,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-05-14,-0.640004662038913,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-05-15,-0.640004662038913,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-05-16,-0.640004662038913,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-05-17,-0.640004662038913,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-05-18,-0.6306660754644434,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-05-21,-0.6306660754644434,-2.18683620833404,-0.9055973556258743,-1.6743406672507737
2018-05-22,-0.6306660754644434,-2.1775756086827953,-0.9017841675341852,-1.6672590322233511
2018-05-23,-0.6306660754644434,-2.1775756086827953,-0.9017841675341852,-1.6672590322233511
2018-05-24,-0.6306660754644434,-2.1775756086827953,-0.9017841675341852,-1.6672590322233511
2018-05-25,-0.6306660754644434,-2.1775756086827953,-0.9017841675341852,-1.6672590322233511
2018-05-29,-0.6306660754644434,-2.1775756086827953,-0.9017841675341852,-1.6672590322233511
2018-05-30,-0.6887691090075944,-2.1775756086827953,-0.9017841675341852,-1.6672590322233511
2018-05-31,-0.6887691090075944,-2.1775756086827953,-0.9017841675341852,-1.6672590322233511
2018-06-01,-0.6887691090075944,-2.1775756086827953,-0.9017841675341852,-1.6672590322233511
2018-06-04,-0.6887691090075944,-2.1775756086827953,-0.9017841675341852,-1.6672590322233511
2018-06-05,-0.6887691090075944,-2.1775756086827953,-0.9017841675341852,-1.6672590322233511
2018-06-06,-0.6887691090075944,-2.1775756086827953,-0.9017841675341852,-1.6672590322233511
2018-06-07,-0.6887691090075944,-2.1775756086827953,-0.9017841675341852,-1.6672590322233511
2018-06-08,-0.6887691090075944,-2.1775756086827953,-0.9017841675341852,-1.6672590322233511
2018-06-11,-0.6887691090075944,-2.1775756086827953,-0.9017841675341852,-1.6672590322233511
2018-06-12,-0.6887691090075944,-2.1775756086827953,-0.9017841675341852,-1.6672590322233511
2018-06-13,-0.6887691090075944,-2.1775756086827953,-0.9017841675341852,-1.6672590322233511
2018-06-14,-0.6763809719036638,-2.1775756086827953,-0.9017841675341852,-1.6672590322233511
2018-06-15,-0.6763809719036638,-2.1775756086827953,-0.9017841675341852,-1.6672590322233511
2018-06-18,-0.6763809719036638,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-06-19,-0.6763809719036638,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-06-20,-0.6763809719036638,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-06-21,-0.6763809719036638,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-06-22,-0.6763809719036638,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-06-25,-0.6763809719036638,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-06-26,-0.6763809719036638,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-06-27,-0.6763809719036638,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-06-28,-0.6763809719036638,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-06-29,-0.6763809719036638,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-07-02,-0.6763809719036638,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-07-03,-0.6763809719036638,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-07-05,-0.6548052607092708,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-07-06,-0.6548052607092708,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-07-09,-0.6548052607092708,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-07-10,-0.6548052607092708,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-07-11,-0.7058604341519165,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-07-12,-0.7058604341519165,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-07-13,-0.7058604341519165,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-07-16,-0.7058604341519165,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-07-17,-0.7058604341519165,-2.110794032022088,-0.8742858712621294,-1.6161907677181044
2018-07-18,-0.7058604341519165,-2.0792216241807018,-0.8612854680333234,-1.5920471617217504
2018-07-19,-0.7058604341519165,-2.0792216241807018,-0.8612854680333234,-1.5920471617217504
2018-07-20,-0.7058604341519165,-2.0544618382284328,-0.8510902620529772,-1.5731132077582501
2018-07-23,-0.7058604341519165,-2.0544618382284328,-0.8510902620529772,-1.5731132077582501
2018-07-24,-0.7058604341519165,-2.0544618382284328,-0.8510902620529772,-1.5731132077582501
2018-07-25,-0.7058604341519165,-2.0544618382284328,-0.8510902620529772,-1.5731132077582501
2018-07-26,-0.7058604341519165,-2.0544618382284328,-0.8510902620529772,-1.5731132077582501
2018-07-27,-0.7058604341519165,-2.0544618382284328,-0.8510902620529772,-1.5731132077582501
2018-07-30,-0.7058604341519165,-2.0544618382284328,-0.8510902620529772,-1.5731132077582501
2018-07-31,-0.7058604341519165,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-01,-0.7058604341519165,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-02,-0.7058604341519165,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-03,-0.7058604341519165,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-06,-0.7058604341519165,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-07,-0.7058604341519165,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-08,-0.7058604341519165,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-09,-0.7058604341519165,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-10,-0.7058604341519165,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-13,-0.7058604341519165,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-14,-0.6998388000167157,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-15,-0.6952063180070078,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-16,-0.6952063180070078,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-17,-0.6952063180070078,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-20,-0.6952063180070078,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-21,-0.6952063180070078,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-22,-0.6916947372419783,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-23,-0.7135822794752182,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-24,-0.7135822794752182,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-27,-0.7135822794752182,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-28,-0.7135822794752182,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-29,-0.7135822794752182,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-30,-0.714048112683424,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-08-31,-0.714048112683424,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-09-04,-0.714048112683424,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-09-05,-0.714048112683424,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-09-06,-0.714048112683424,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-09-07,-0.714048112683424,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-09-10,-0.714048112683424,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-09-11,-0.714048112683424,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-09-12,-0.714048112683424,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-09-13,-0.714048112683424,-2.0005456698713604,-0.8288894868471239,-1.5318831966616655
2018-09-14,-0.714048112683424,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-09-17,-0.714048112683424,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-09-18,-0.714048112683424,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-09-19,-0.714048112683424,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-09-20,-0.714048112683424,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-09-21,-0.714048112683424,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-09-24,-0.714048112683424,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-09-25,-0.714048112683424,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-09-26,-0.714048112683424,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-09-27,-0.714048112683424,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-09-28,-0.714048112683424,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-10-01,-0.714048112683424,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-10-02,-0.714048112683424,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-10-03,-0.714048112683424,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-10-04,-0.7148300380477068,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-10-05,-0.7148300380477068,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-10-08,-0.7148300380477068,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-10-09,-0.7148300380477068,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-10-10,-0.7148300380477068,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-10-11,-0.7148300380477068,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-10-12,-0.7476827197966981,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-10-15,-0.7476827197966981,-1.9788825184646284,-0.8199693656796462,-1.5153172573506353
2018-10-16,-0.7610437526675725,-1.963286790883735,-0.8135475954992782,-1.503391112729952
2018-10-17,-0.7610437526675725,-1.963286790883735,-0.8135475954992782,-1.503391112729952
2018-10-18,-0.7610437526675725,-1.963286790883735,-0.8135475954992782,-1.503391112729952
2018-10-19,-0.7610437526675725,-1.963286790883735,-0.8135475954992782,-1.503391112729952
2018-10-22,-0.7610437526675725,-1.963286790883735,-0.8135475954992782,-1.503391112729952
2018-10-23,-0.7610437526675725,-1.9493406912904392,-0.8078050839020388,-1.4927264483350788
2018-10-24,-0.7610437526675725,-1.9493406912904392,-0.8078050839020388,-1.4927264483350788
2018-10-25,-0.770172535984784,-1.9493406912904392,-0.8078050839020388,-1.4927264483350788
2018-10-26,-0.770172535984784,-1.9493406912904392,-0.8078050839020388,-1.4927264483350788
2018-10-29,-0.770172535984784,-1.9493406912904392,-0.8078050839020388,-1.4927264483350788
2018-10-30,-0.770172535984784,-1.9493406912904392,-0.8078050839020388,-1.4927264483350788
2018-10-31,-0.770172535984784,-1.9493406912904392,-0.8078050839020388,-1.4927264483350788
2018-11-01,-0.770172535984784,-1.9493406912904392,-0.8078050839020388,-1.4927264483350788
2018-11-02,-0.770172535984784,-1.941541112540685,-0.8045934926521399,-1.4867620645852666
2018-11-05,-0.770172535984784,-1.941541112540685,-0.8045934926521399,-1.4867620645852666
2018-11-06,-0.770172535984784,-1.941541112540685,-0.8045934926521399,-1.4867620645852666
2018-11-07,-0.770172535984784,-1.835326437054996,-0.7608580380403859,-1.4055390774491516
2018-11-08,-0.770172535984784,-1.835326437054996,-0.7608580380403859,-1.4055390774491516
2018-11-09,-0.770172535984784,-1.835326437054996,-0.7608580380403859,-1.4055390774491516
2018-11-12,-0.770172535984784,-1.835326437054996,-0.7608580380403859,-1.4055390774491516
2018-11-13,-0.770172535984784,-1.835326437054996,-0.7608580380403859,-1.4055390774491516
2018-11-14,-0.770172535984784,-1.835326437054996,-0.7608580380403859,-1.4055390774491516
2018-11-15,-0.770172535984784,-1.835326437054996,-0.7608580380403859,-1.4055390774491516
2018-11-16,-0.770172535984784,-1.835326437054996,-0.7608580380403859,-1.4055390774491516
2018-11-19,-0.770172535984784,-1.835326437054996,-0.7608580380403859,-1.4055390774491516
2018-11-20,-0.770172535984784,-1.835326437054996,-0.7608580380403859,-1.4055390774491516
2018-11-21,-0.770172535984784,-1.835326437054996,-0.7608580380403859,-1.4055390774491516
2018-11-23,-0.770172535984784,-1.835326437054996,-0.7608580380403859,-1.4055390774491516
2018-11-26,-0.770172535984784,-1.835326437054996,-0.7608580380403859,-1.4055390774491516
2018-11-27,-0.770172535984784,-1.835326437054996,-0.7608580380403859,-1.4055390774491516
2018-11-28,-0.770172535984784,-1.835326437054996,-0.7608580380403859,-1.4055390774491516
2018-11-29,-0.770172535984784,-1.835326437054996,-0.7608580380403859,-1.4055390774491516
2018-11-30,-0.770172535984784,-1.835326437054996,-0.7608580380403859,-1.4055390774491516
2018-12-03,-0.770172535984784,-1.8448553990654801,-0.7647817282799969,-1.412825930751287
2018-12-04,-0.770172535984784,-1.8448553990654801,-0.7647817282799969,-1.412825930751287
2018-12-06,-0.770172535984784,-1.8448553990654801,-0.7647817282799969,-1.412825930751287
2018-12-07,-0.770172535984784,-1.8448553990654801,-0.7647817282799969,-1.412825930751287
2018-12-10,-0.770172535984784,-1.7424232087968525,-0.7226037675811503,-1.3344954323105713
2018-12-11,-0.770172535984784,-1.7424232087968525,-0.7226037675811503,-1.3344954323105713
2018-12-12,-0.770172535984784,-1.745759653824452,-0.7239775978866324,-1.3370468314493242
2018-12-13,-0.770172535984784,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2018-12-14,-0.7377392727845736,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2018-12-17,-0.7377392727845736,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2018-12-18,-0.7377392727845736,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2018-12-19,-0.7377392727845736,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2018-12-20,-0.7377392727845736,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2018-12-21,-0.7377392727845736,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2018-12-24,-0.7377392727845736,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2018-12-26,-0.8537718417774521,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2018-12-27,-0.8537718417774521,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2018-12-28,-0.8537718417774521,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2018-12-31,-0.8537718417774521,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2019-01-02,-0.8537718417774521,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2019-01-03,-0.8537718417774521,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2019-01-04,-0.8735251809250284,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2019-01-07,-0.8735251809250284,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2019-01-08,-0.8735251809250284,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2019-01-09,-0.8735251809250284,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2019-01-10,-0.8735251809250284,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2019-01-11,-0.8735251809250284,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2019-01-14,-0.8735251809250284,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2019-01-15,-0.8735251809250284,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2019-01-16,-0.872432578300408,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2019-01-17,-0.872432578300408,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2019-01-18,-0.872432578300408,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2019-01-22,-0.8838550444698476,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2019-01-23,-0.8838550444698476,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2019-01-24,-0.8838550444698476,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2019-01-25,-0.8838550444698476,-1.7560910089250956,-0.7282316852810149,-1.344947279467463
2019-01-28,-0.8838550444698476,-1.753690376481493,-0.7272431895689433,-1.3431115017164728
2019-01-29,-0.8838550444698476,-1.7374808295031012,-0.7205686702248997,-1.3307159657918206
2019-01-30,-0.8685468676531123,-1.7374808295031012,-0.7205686702248997,-1.3307159657918206
2019-01-31,-0.8685468676531123,-1.7374808295031012,-0.7205686702248997,-1.3307159657918206
2019-02-01,-0.8685468676531123,-1.743322911710023,-0.7229742334865733,-1.3351834404206429
2019-02-04,-0.8685468676531123,-1.683840774394781,-0.698481588709709,-1.289697100120752
2019-02-05,-0.8685468676531123,-1.683840774394781,-0.698481588709709,-1.289697100120752
2019-02-06,-0.8685468676531123,-1.683840774394781,-0.698481588709709,-1.289697100120752
2019-02-07,-0.8665664556140271,-1.683840774394781,-0.698481588709709,-1.289697100120752
2019-02-08,-0.8665664556140271,-1.683840774394781,-0.698481588709709,-1.289697100120752
2019-02-11,-0.8665664556140271,-1.7274745342335867,-0.7164484309962759,-1.323064092938662
2019-02-12,-0.8736974319502788,-1.7274745342335867,-0.7164484309962759,-1.323064092938662
2019-02-13,-0.8736974319502788,-1.8135221281103502,-0.7518797931808258,-1.3888651941385404
2019-02-14,-0.8736974319502788,-1.8261363108624937,-0.7570738684317084,-1.3985113338901798
2019-02-15,-0.8736974319502788,-1.8261363108624937,-0.7570738684317084,-1.3985113338901798
2019-02-19,-0.8736974319502788,-1.8261363108624937,-0.7570738684317084,-1.3985113338901798
2019-02-20,-0.8736974319502788,-1.8261363108624937,-0.7570738684317084,-1.3985113338901798
2019-02-21,-0.8647444805509457,-1.803120765440028,-0.7475968791401048,-1.3809112109200585
2019-02-22,-0.8647444805509457,-1.803120765440028,-0.7475968791401048,-1.3809112109200585
2019-02-25,-0.8647444805509457,-1.803120765440028,-0.7475968791401048,-1.3809112109200585
2019-02-26,-0.8647444805509457,-1.803120765440028,-0.7475968791401048,-1.3809112109200585
2019-02-27,-0.8647444805509457,-1.803120765440028,-0.7475968791401048,-1.3809112109200585
2019-02-28,-0.8647444805509457,-1.803120765440028,-0.7475968791401048,-1.3809112109200585
2019-03-01,-0.8647444805509457,-1.803120765440028,-0.7475968791401048,-1.3809112109200585
2019-03-04,-0.8647444805509457,-1.803120765440028,-0.7475968791401048,-1.3809112109200585
2019-03-05,-0.8647444805509457,-1.853449720103236,-0.7683205663543671,-1.4193980586036885
2019-03-06,-0.8647444805509457,-1.853449720103236,-0.7683205663543671,-1.4193980586036885
2019-03-07,-0.8647444805509457,-1.853449720103236,-0.7683205663543671,-1.4193980586036885
2019-03-08,-0.8647444805509457,-1.853449720103236,-0.7683205663543671,-1.4193980586036885
2019-03-11,-0.8647444805509457,-1.8310589858279376,-0.7591008522410088,-1.402275732393166
2019-03-12,-0.8647444805509457,-1.8310589858279376,-0.7591008522410088,-1.402275732393166
2019-03-13,-0.8647444805509457,-1.8310589858279376,-0.7591008522410088,-1.402275732393166
2019-03-14,-0.8647444805509457,-1.8310589858279376,-0.7591008522410088,-1.402275732393166
2019-03-15,-0.8647444805509457,-1.8310589858279376,-0.7591008522410088,-1.402275732393166
2019-03-18,-0.8647444805509457,-1.8310589858279376,-0.7591008522410088,-1.402275732393166
2019-03-19,-0.8647444805509457,-1.8310589858279376,-0.7591008522410088,-1.402275732393166
2019-03-20,-0.8647444805509457,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-03-21,-0.8647444805509457,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-03-22,-0.8647444805509457,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-03-25,-0.8647444805509457,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-03-26,-0.8647444805509457,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-03-27,-0.8641425029007095,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-03-28,-0.8641425029007095,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-03-29,-0.8641425029007095,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-01,-0.8641425029007095,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-02,-0.8641425029007095,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-03,-0.8641425029007095,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-04,-0.8641425029007095,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-05,-0.8641425029007095,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-08,-0.8641425029007095,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-09,-0.8641425029007095,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-10,-0.8641425029007095,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-11,-0.8934459454067172,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-12,-0.8913418375544706,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-15,-0.8913418375544706,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-16,-0.8913418375544706,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-17,-0.8913418375544706,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-18,-0.8913418375544706,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-22,-0.8913418375544706,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-23,-0.8913418375544706,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-24,-0.8913418375544706,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-25,-0.8913418375544706,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-26,-0.8913418375544706,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-29,-0.8913418375544706,-1.7930375282498614,-0.743444957944154,-1.3732005001275784
2019-04-30,-0.8913418375544706,-1.8168662615249174,-0.7532567892927063,-1.391422472632033
2019-05-01,-0.8913418375544706,-1.8168662615249174,-0.7532567892927063,-1.391422472632033
2019-05-02,-0.8913418375544706,-1.8168662615249174,-0.7532567892927063,-1.391422472632033
2019-05-03,-0.8913418375544706,-1.8168662615249174,-0.7532567892927063,-1.391422472632033
2019-05-06,-0.8913418375544706,-1.8168662615249174,-0.7532567892927063,-1.391422472632033
2019-05-07,-0.8913418375544706,-1.8168662615249174,-0.7532567892927063,-1.391422472632033
2019-05-08,-0.8913418375544706,-1.808146682796186,-0.7496663745220521,-1.384754559486532
2019-05-09,-0.8913418375544706,-1.808146682796186,-0.7496663745220521,-1.384754559486532
2019-05-10,-0.8913418375544706,-1.808146682796186,-0.7496663745220521,-1.384754559486532
2019-05-13,-0.8913418375544706,-1.808146682796186,-0.7496663745220521,-1.384754559486532
2019-05-14,-0.8913418375544706,-1.808146682796186,-0.7496663745220521,-1.384754559486532
2019-05-15,-0.8913418375544706,-1.808146682796186,-0.7496663745220521,-1.384754559486532
2019-05-16,-0.8913418375544706,-1.808146682796186,-0.7496663745220521,-1.384754559486532
2019-05-17,-0.8913418375544706,-1.808146682796186,-0.7496663745220521,-1.384754559486532
2019-05-20,-0.8913418375544706,-1.808146682796186,-0.7496663745220521,-1.384754559486532
2019-05-21,-0.8881539073000153,-1.808146682796186,-0.7496663745220521,-1.384754559486532
2019-05-22,-0.8881539073000153,-1.820142160332881,-0.7546056888018678,-1.3939275717204758
2019-05-23,-0.8881539073000153,-1.820142160332881,-0.7546056888018678,-1.3939275717204758
2019-05-24,-0.8881539073000153,-1.820142160332881,-0.7546056888018678,-1.3939275717204758
2019-05-28,-0.8881539073000153,-1.820142160332881,-0.7546056888018678,-1.3939275717204758
2019-05-29,-0.8881539073000153,-1.8011801714893587,-0.7467978110427703,-1.3794272273107235
2019-05-30,-0.8881539073000153,-1.8011801714893587,-0.7467978110427703,-1.3794272273107235
2019-05-31,-0.828406892174265,-1.8011801714893587,-0.7467978110427703,-1.3794272273107235
2019-06-03,-0.828406892174265,-1.8011801714893587,-0.7467978110427703,-1.3794272273107235
2019-06-04,-0.8488698081703359,-1.8011801714893587,-0.7467978110427703,-1.3794272273107235
2019-06-05,-0.8488698081703359,-1.8011801714893587,-0.7467978110427703,-1.3794272273107235
2019-06-06,-0.8488698081703359,-1.8011801714893587,-0.7467978110427703,-1.3794272273107235
2019-06-07,-0.8488698081703359,-1.8011801714893587,-0.7467978110427703,-1.3794272273107235
2019-06-10,-0.8488698081703359,-1.8011801714893587,-0.7467978110427703,-1.3794272273107235
2019-06-11,-0.8488698081703359,-1.9179714253448457,-0.7948883273362061,-1.46873818614139
2019-06-12,-0.8488698081703359,-1.9179714253448457,-0.7948883273362061,-1.46873818614139
2019-06-13,-0.8488698081703359,-1.942000748981156,-0.8047827547158631,-1.4871135512750389
2019-06-14,-0.8488698081703359,-1.942000748981156,-0.8047827547158631,-1.4871135512750389
2019-06-17,-0.8488698081703359,-1.942000748981156,-0.8047827547158631,-1.4871135512750389
2019-06-18,-0.8488698081703359,-1.942000748981156,-0.8047827547158631,-1.4871135512750389
2019-06-19,-0.8488698081703359,-1.942000748981156,-0.8047827547158631,-1.4871135512750389
2019-06-20,-0.8488698081703359,-1.942000748981156,-0.8047827547158631,-1.4871135512750389
2019-06-21,-0.8488698081703359,-1.942000748981156,-0.8047827547158631,-1.4871135512750389
2019-06-24,-0.8488698081703359,-1.942000748981156,-0.8047827547158631,-1.4871135512750389
2019-06-25,-0.8488698081703359,-1.942000748981156,-0.8047827547158631,-1.4871135512750389
2019-06-26,-0.8488698081703359,-1.942000748981156,-0.8047827547158631,-1.4871135512750389
2019-06-27,-0.8488698081703359,-1.942000748981156,-0.8047827547158631,-1.4871135512750389
2019-06-28,-0.8488698081703359,-1.942000748981156,-0.8047827547158631,-1.4871135512750389
